Folder,File,Created,Modified
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,114.wav,2023-07-17 08:02:26.666561,2023-07-17 08:02:26.670560
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,115.wav,2023-07-17 08:04:48.343701,2023-07-17 08:04:48.348701
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,116.wav,2023-07-17 08:06:06.960276,2023-07-17 08:06:06.965276
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,117.wav,2023-07-17 08:07:29.318434,2023-07-17 08:07:29.323397
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,118.wav,2023-07-17 08:08:42.551185,2023-07-17 08:08:42.557185
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,119.wav,2023-07-17 08:09:57.109235,2023-07-17 08:09:57.114235
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,120.wav,2023-07-17 08:12:15.849549,2023-07-17 08:12:15.854526
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,121.wav,2023-07-17 08:13:15.693047,2023-07-17 08:13:15.697078
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,122.wav,2023-07-17 08:14:38.576740,2023-07-17 08:14:38.582741
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,123.wav,2023-07-17 08:15:57.475089,2023-07-17 08:15:57.480089
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,124.wav,2023-07-17 08:18:12.308106,2023-07-17 08:18:12.312612
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,125.wav,2023-07-17 08:20:32.506296,2023-07-17 08:20:32.514262
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,126.wav,2023-07-17 08:21:47.174131,2023-07-17 08:21:47.178094
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,127.wav,2023-07-17 08:24:28.659395,2023-07-17 08:24:28.664395
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,128.wav,2023-07-17 08:25:40.553657,2023-07-17 08:25:40.558056
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,129.wav,2023-07-17 08:26:59.807635,2023-07-17 08:26:59.811641
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,130.wav,2023-07-17 08:29:05.948821,2023-07-17 08:29:05.953791
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,131.wav,2023-07-17 08:30:03.802496,2023-07-17 08:30:03.806491
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,132.wav,2023-07-17 08:31:22.671527,2023-07-17 08:31:22.679528
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,133.wav,2023-07-17 08:33:48.529918,2023-07-17 08:33:48.533929
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,134.wav,2023-07-17 08:36:06.568152,2023-07-17 08:36:06.572490
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,135.wav,2023-07-17 08:38:31.031136,2023-07-17 08:38:31.035667
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,136.wav,2023-07-17 08:40:53.866333,2023-07-17 08:40:53.870733
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,137.wav,2023-07-17 08:43:37.634159,2023-07-17 08:43:37.639127
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,138.wav,2023-07-17 08:44:03.985437,2023-07-17 08:44:03.987466
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,139.wav,2023-07-17 08:45:10.386531,2023-07-17 08:45:10.390534
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,140.wav,2023-07-17 08:46:22.690782,2023-07-17 08:46:22.694798
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,141.wav,2023-07-17 08:46:58.594080,2023-07-17 08:46:58.597091
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,142.wav,2023-07-17 08:49:04.051151,2023-07-17 08:49:04.057179
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,143.wav,2023-07-17 08:50:19.533630,2023-07-17 08:50:19.537878
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,144.wav,2023-07-17 08:52:30.379951,2023-07-17 08:52:30.384951
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,145.wav,2023-07-17 08:54:58.903325,2023-07-17 08:54:58.908325
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,146.wav,2023-07-17 08:57:05.134681,2023-07-17 08:57:05.139297
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,147.wav,2023-07-17 08:59:52.405947,2023-07-17 08:59:52.410947
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,148.wav,2023-07-17 09:02:05.033294,2023-07-17 09:02:05.038562
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,149.wav,2023-07-17 09:03:07.644075,2023-07-17 09:03:07.648075
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,150.wav,2023-07-17 09:04:20.215003,2023-07-17 09:04:20.220003
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,151.wav,2023-07-17 09:06:33.065224,2023-07-17 09:06:33.070224
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,152.wav,2023-07-17 09:08:43.723687,2023-07-17 09:08:43.727686
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,153.wav,2023-07-17 09:09:51.383480,2023-07-17 09:09:51.387811
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,154.wav,2023-07-17 09:12:02.208006,2023-07-17 09:12:02.212976
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,155.wav,2023-07-17 09:13:04.329237,2023-07-17 09:13:04.335263
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 07_ Chapter 07\stephenfry,combined.wav,2023-07-17 09:13:04.435749,2023-07-17 09:13:05.017168
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,0.wav,2023-07-17 09:14:25.471368,2023-07-17 09:14:25.476367
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,1.wav,2023-07-17 09:15:13.850348,2023-07-17 09:15:13.855347
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,2.wav,2023-07-17 09:16:35.076305,2023-07-17 09:16:35.080304
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,3.wav,2023-07-17 09:17:35.953793,2023-07-17 09:17:35.958270
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,4.wav,2023-07-17 09:18:38.482916,2023-07-17 09:53:44.268401
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,5.wav,2023-07-17 09:54:36.344555,2023-07-17 09:54:36.348598
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,6.wav,2023-07-17 09:55:33.685795,2023-07-17 09:55:33.690796
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,7.wav,2023-07-17 09:56:31.358651,2023-07-17 09:56:31.362483
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,8.wav,2023-07-17 09:57:28.290484,2023-07-17 09:57:28.294799
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,9.wav,2023-07-17 09:58:26.634511,2023-07-17 09:58:26.638867
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,10.wav,2023-07-17 09:59:19.976627,2023-07-17 09:59:19.980637
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,11.wav,2023-07-17 10:00:13.147681,2023-07-17 10:00:13.151747
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,12.wav,2023-07-17 10:03:06.211573,2023-07-17 10:03:06.216573
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,13.wav,2023-07-17 10:03:50.891695,2023-07-17 10:03:50.897724
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,14.wav,2023-07-17 10:04:43.769161,2023-07-17 10:04:43.774163
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,15.wav,2023-07-17 10:05:39.770219,2023-07-17 10:05:39.774220
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,16.wav,2023-07-17 10:06:36.456863,2023-07-17 10:06:36.461312
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,17.wav,2023-07-17 10:07:25.371155,2023-07-17 10:07:25.377156
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,18.wav,2023-07-17 10:08:18.540197,2023-07-17 10:08:18.544198
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,19.wav,2023-07-17 10:09:08.230406,2023-07-17 10:09:08.235409
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,20.wav,2023-07-17 10:09:58.522979,2023-07-17 10:09:58.529438
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,21.wav,2023-07-17 10:10:55.378385,2023-07-17 10:10:55.382355
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,22.wav,2023-07-17 10:13:33.837539,2023-07-17 10:13:33.842509
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,23.wav,2023-07-17 10:14:25.875661,2023-07-17 10:14:25.880662
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,24.wav,2023-07-17 10:14:56.285588,2023-07-17 10:14:56.288587
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,25.wav,2023-07-17 10:18:00.342778,2023-07-17 10:18:00.346747
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,26.wav,2023-07-17 10:19:01.000264,2023-07-17 10:19:01.005743
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,27.wav,2023-07-17 10:19:58.065044,2023-07-17 10:19:58.070360
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,28.wav,2023-07-17 10:23:03.319830,2023-07-17 10:23:03.325009
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,29.wav,2023-07-17 10:25:41.976858,2023-07-17 10:25:41.984953
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,30.wav,2023-07-17 10:27:34.249566,2023-07-17 10:27:34.253568
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,31.wav,2023-07-17 10:27:55.517987,2023-07-17 10:27:55.519987
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,32.wav,2023-07-17 10:30:51.828683,2023-07-17 10:30:51.833916
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,33.wav,2023-07-17 10:32:45.145492,2023-07-17 10:32:45.150786
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,34.wav,2023-07-17 10:35:52.079190,2023-07-17 10:35:52.084093
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,35.wav,2023-07-17 10:38:43.305489,2023-07-17 10:38:43.310491
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,36.wav,2023-07-17 10:39:37.935616,2023-07-17 10:39:37.939615
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,37.wav,2023-07-17 10:41:16.355929,2023-07-17 10:41:16.360945
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,38.wav,2023-07-17 10:45:29.432012,2023-07-17 10:45:29.437818
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,39.wav,2023-07-17 10:47:17.293769,2023-07-17 10:47:17.297932
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,40.wav,2023-07-17 10:48:04.059204,2023-07-17 10:48:04.063238
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,41.wav,2023-07-17 10:48:29.864760,2023-07-17 10:48:29.867759
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,42.wav,2023-07-17 10:51:10.783973,2023-07-17 10:51:10.788474
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,43.wav,2023-07-17 10:51:44.203299,2023-07-17 10:51:44.206300
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,44.wav,2023-07-17 10:54:21.147029,2023-07-17 10:54:21.151033
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,45.wav,2023-07-17 10:54:50.648325,2023-07-17 10:54:50.650325
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,46.wav,2023-07-17 10:57:54.730106,2023-07-17 10:57:54.738256
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,47.wav,2023-07-17 10:58:49.344686,2023-07-17 10:58:49.350952
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,48.wav,2023-07-17 11:01:56.098119,2023-07-17 11:01:56.105137
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,49.wav,2023-07-17 11:06:01.144657,2023-07-17 11:06:01.149661
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,50.wav,2023-07-17 11:09:04.638736,2023-07-17 11:09:04.647725
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,51.wav,2023-07-17 11:13:28.508463,2023-07-17 11:13:28.515494
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,52.wav,2023-07-17 11:18:12.480977,2023-07-17 11:18:12.487976
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,53.wav,2023-07-17 11:20:50.605822,2023-07-17 11:20:50.610822
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,54.wav,2023-07-17 11:25:48.820363,2023-07-17 11:25:48.826363
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,55.wav,2023-07-17 11:26:43.829898,2023-07-17 11:26:43.833867
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,56.wav,2023-07-17 11:29:08.790447,2023-07-17 11:29:08.809448
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,57.wav,2023-07-17 11:29:39.003591,2023-07-17 11:29:39.007623
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,58.wav,2023-07-17 11:33:23.586885,2023-07-17 11:33:23.591885
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,59.wav,2023-07-17 11:34:21.661131,2023-07-17 11:34:21.665132
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,60.wav,2023-07-17 11:36:56.759809,2023-07-17 11:36:56.764782
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,61.wav,2023-07-17 11:37:30.146393,2023-07-17 11:37:30.148393
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,62.wav,2023-07-17 11:38:20.225383,2023-07-17 11:38:20.229356
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,63.wav,2023-07-17 11:39:13.633625,2023-07-17 11:39:13.637623
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,64.wav,2023-07-17 11:40:46.079176,2023-07-17 11:40:46.084144
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,65.wav,2023-07-17 11:41:41.113128,2023-07-17 11:41:41.117165
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,66.wav,2023-07-17 11:42:31.572168,2023-07-17 11:42:31.576169
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,67.wav,2023-07-17 11:43:24.455860,2023-07-17 11:43:24.461984
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,68.wav,2023-07-17 11:44:03.435025,2023-07-17 11:44:03.438358
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,69.wav,2023-07-17 11:45:51.298611,2023-07-17 11:45:51.304153
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,70.wav,2023-07-17 11:46:09.607818,2023-07-17 11:46:09.609818
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,71.wav,2023-07-17 11:49:26.883741,2023-07-17 11:49:26.888820
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,72.wav,2023-07-17 11:51:51.466313,2023-07-17 11:51:51.471818
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,73.wav,2023-07-17 11:54:32.788964,2023-07-17 11:54:32.793963
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,74.wav,2023-07-17 11:57:17.115426,2023-07-17 11:57:17.120463
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,75.wav,2023-07-17 11:57:48.207447,2023-07-17 11:57:48.210443
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,76.wav,2023-07-17 12:00:27.669990,2023-07-17 12:00:27.684013
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,77.wav,2023-07-17 12:01:26.282411,2023-07-17 12:01:26.287917
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,78.wav,2023-07-17 12:04:48.396310,2023-07-17 12:04:48.401308
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,79.wav,2023-07-17 12:07:59.161313,2023-07-17 12:07:59.166277
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,80.wav,2023-07-17 12:10:37.165920,2023-07-17 12:10:37.170823
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,81.wav,2023-07-17 12:13:55.800857,2023-07-17 12:13:55.806365
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,82.wav,2023-07-17 12:14:52.138857,2023-07-17 12:14:52.143935
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,83.wav,2023-07-17 12:15:21.965929,2023-07-17 12:15:21.967930
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,84.wav,2023-07-17 12:18:00.921567,2023-07-17 12:18:00.927215
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,85.wav,2023-07-17 12:20:34.942918,2023-07-17 12:20:34.948367
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,86.wav,2023-07-17 12:23:14.901183,2023-07-17 12:23:14.905690
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,87.wav,2023-07-17 12:23:26.342059,2023-07-17 12:23:26.343059
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,88.wav,2023-07-17 12:27:13.078343,2023-07-17 12:27:13.084852
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,89.wav,2023-07-17 12:28:15.169337,2023-07-17 12:28:15.173443
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,90.wav,2023-07-17 12:30:50.775762,2023-07-17 12:30:50.779753
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,91.wav,2023-07-17 12:34:45.922401,2023-07-17 12:34:45.931401
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,92.wav,2023-07-17 12:37:51.805409,2023-07-17 12:37:51.810409
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,93.wav,2023-07-17 12:41:21.302397,2023-07-17 12:41:21.307398
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,94.wav,2023-07-17 12:43:44.538540,2023-07-17 12:43:44.543441
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,95.wav,2023-07-17 12:46:43.081008,2023-07-17 12:46:43.088139
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,96.wav,2023-07-17 12:47:08.440511,2023-07-17 12:47:08.442510
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,97.wav,2023-07-17 12:49:39.280495,2023-07-17 12:49:39.285494
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,98.wav,2023-07-17 12:49:55.882467,2023-07-17 12:49:55.883467
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,99.wav,2023-07-17 12:52:43.124306,2023-07-17 12:52:43.131688
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,100.wav,2023-07-17 12:55:17.954439,2023-07-17 12:55:17.960690
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,101.wav,2023-07-17 12:55:50.187267,2023-07-17 12:55:50.189233
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 08_ Chapter 08\stephenfry,102.wav,2023-07-17 12:57:57.293309,2023-07-17 12:57:57.298308
